SYMBOL,,FinInstrmId,bse_code,nse_symbol,,
TPHQ,"""TPHQ.NS"",",531344,544333,SGLTL.NS,,""""","
TPLPLASTEH,"""TPLPLASTEH.NS"",",531346,544336,QUADFUTURE.NS,531346,"""531346"","
TRACXN,"""TRACXN.NS"",",531349,544339,LAXMIDENTL.NS,,""""","
TRANSRAILL,"""TRANSRAILL.NS"",",531352,544342,STALLION.NS,531352,"""531352"","
TRANSWORLD,"""TRANSWORLD.NS"",",531357,544344,SHRIPISTON.NS,531357,"""531357"","
TREEHOUSE,"""TREEHOUSE.NS"",",531358,544345,DENTA.NS,,""""","
TREJHARA,"""TREJHARA.NS"",",531359,544350,AGARWALEYE.NS,531359,"""531359"","
TREL,"""TREL.NS"",",531360,544355,JUBLCPL.NS,531360,"""531360"","
TRENT,"""TRENT.NS"",",531364,544356,AJAXENGG.NS,531364,"""531364"","
TRF,"""TRF.NS"",",531370,544362,HEXT.NS,531370,"""531370"","
TRIDENT,"""TRIDENT.NS"",",531373,544364,BAJAJINDEF.NS,,""""","
TRIGYN,"""TRIGYN.NS"",",531380,544367,QPOWER.NS,531380,"""531380"","
TRITURBINE,"""TRITURBINE.NS"",",531381,544379,PRABHA.NS,531381,"""531381"","
TRIVENI,"""TRIVENI.NS"",",531387,544386,SPECTRUM.NS,531387,"""531387"","
TRU,"""TRU.NS"",",531390,544390,ENRIN.NS,531390,"""531390"","
TTKHLTCARE,"""TTKHLTCARE.NS"",",531395,544396,NPST.NS,531395,"""531395"","
TTKPRESTIG,"""TTKPRESTIG.NS"",",531396,544397,ATHERENERG.NS,531396,"""531396"","
TTL,"""TTL.NS"",",531397,544402,JASH.NS,531397,"""531397"","
TTML,"""TTML.NS"",",531398,544404,BORANA.NS,531398,"""531398"","
TVSELECT,"""TVSELECT.NS"",",531399,544405,BELRISE.NS,531399,"""531399"","
TVSHLTD,"""TVSHLTD.NS"",",531400,544407,AEGISVOPAK.NS,,""""","
TVSMOTOR,"""TVSMOTOR.NS"",",531402,544408,THELEELA.NS,531402,"""531402"","
TVSSCS,"""TVSSCS.NS"",",531406,544410,PROSTARM.NS,531406,"""531406"","
TVSSRICHAK,"""TVSSRICHAK.NS"",",531409,544411,SCODATUBES.NS,531409,"""531409"","
TVTODAY,"""TVTODAY.NS"",",531411,544413,DIGITIDE.NS,531411,"""531411"","
TVVISION,"""TVVISION.NS"",",531412,544414,BLUSPRING.NS,531412,"""531412"","
UBL,"""UBL.NS"",",531413,570002,FELDVR.NS,531413,"""531413"","
UCAL,"""UCAL.NS"",",531416,570004,JISLDVREQS.NS,531416,"""531416"","
UCOBANK,"""UCOBANK.NS"",",531417,570005,GATECHDVR.NS,531417,"""531417"","
UDAICEMENT,"""UDAICEMENT.NS"",",531426,590003,KARURVYSYA.NS,,""""","
UDS,"""UDS.NS"",",531431,590005,VEEDOL.NS,,""""","
UFLEX,"""UFLEX.NS"",",531432,590006,AMRUTANJAN.NS,531432,"""531432"","
UFO,"""UFO.NS"",",531433,590013,XPROINDIA.NS,531433,"""531433"","
UGARSUGAR,"""UGARSUGAR.NS"",",531436,590018,HISARMETAL.NS,531436,"""531436"","
UGROCAP,"""UGROCAP.NS"",",531437,590021,BHARATRAS.NS,531437,"""531437"","
UJJIVANSFB,"""UJJIVANSFB.NS"",",531439,590024,FACT.NS,,""""","
ULTRACEMCO,"""ULTRACEMCO.NS"",",531441,590025,GINNIFILA.NS,531441,"""531441"","
UMAEXPORTS,"""UMAEXPORTS.NS"",",531444,590030,SPIC.NS,531444,"""531444"","
UMANGDAIRY,"""UMANGDAIRY.NS"",",531449,590031,DENORA.NS,,""""","
UMESLTD,"""UMESLTD.NS"",",531453,590041,KAVVERITEL.NS,,""""","
UMIYA-MRO,"""UMIYA-MRO.NS"",",531454,590051,SAKSOFT.NS,531454,"""531454"","
UNICHEMLAB,"""UNICHEMLAB.NS"",",531456,590056,SALONA.NS,531456,"""531456"","
UNIDT,"""UNIDT.NS"",",531458,590057,EQUIPPP.NS,531458,"""531458"","
UNIECOM,"""UNIECOM.NS"",",531460,590062,ANDHRSUGAR.NS,531460,"""531460"","
UNIENTER,"""UNIENTER.NS"",",531465,590065,IMPAL.NS,531465,"""531465"","
UNIINFO,"""UNIINFO.NS"",",531471,590066,KCP.NS,531471,"""531471"","
UNIMECH,"""UNIMECH.NS"",",531472,590068,KHAITANLTD.NS,531472,"""531472"","
UNIONBANK,"""UNIONBANK.NS"",",531486,590070,RADAAN.NS,531486,"""531486"","
UNIPARTS,"""UNIPARTS.NS"",",531489,590071,SUNDARMFIN.NS,531489,"""531489"","
UNITDSPR,"""UNITDSPR.NS"",",531494,590072,SUNDRMBRAK.NS,,""""","
UNITECH,"""UNITECH.NS"",",531495,590073,WHEELS.NS,,""""","
UNITEDPOLY,"""UNITEDPOLY.NS"",",531496,590075,LAMBODHARA.NS,531496,"""531496"","
UNITEDTEA,"""UNITEDTEA.NS"",",531497,590078,MAITHANALL.NS,,""""","
UNIVASTU,"""UNIVASTU.NS"",",531499,590086,ORISSAMINE.NS,531499,"""531499"","
UNIVCABLES,"""UNIVCABLES.NS"",",531500,590134,MADRASFERT.NS,,""""","
UNIVPHOTO,"""UNIVPHOTO.NS"",",531502,,,531502,"""531502"","
UNOMINDA,"""UNOMINDA.NS"",",531503,,,531503,"""531503"","
UPL,"""UPL.NS"",",531505,,,531505,"""531505"","
URAVIDEF,"""URAVIDEF.NS"",",531506,,,531506,"""531506"","
URJA,"""URJA.NS"",",531508,,,,""""","
USHAMART,"""USHAMART.NS"",",531509,,,531509,"""531509"","
USK,"""USK.NS"",",531512,,,531512,"""531512"","
UTIAMC,"""UTIAMC.NS"",",531515,,,531515,"""531515"","
UTKARSHBNK,"""UTKARSHBNK.NS"",",531518,,,531518,"""531518"","
UTTAMSUGAR,"""UTTAMSUGAR.NS"",",531521,,,531521,"""531521"","
UYFINCORP,"""UYFINCORP.NS"",",531525,,,531525,"""531525"","
V2RETAIL,"""V2RETAIL.NS"",",531529,,,531529,"""531529"","
VADILALIND,"""VADILALIND.NS"",",531531,,,,""""","
VAIBHAVGBL,"""VAIBHAVGBL.NS"",",531533,,,531533,"""531533"","
VAISHALI,"""VAISHALI.NS"",",531537,,,531537,"""531537"","
VAKRANGEE,"""VAKRANGEE.NS"",",531539,,,531539,"""531539"","
VALIANTLAB,"""VALIANTLAB.NS"",",531540,,,531540,"""531540"","
VALIANTORG,"""VALIANTORG.NS"",",531541,,,531541,"""531541"","
VARDHACRLC,"""VARDHACRLC.NS"",",531543,,,,""""","
VARDMNPOLY,"""VARDMNPOLY.NS"",",531548,,,,""""","
VARROC,"""VARROC.NS"",",531550,,,531550,"""531550"","
VASCONEQ,"""VASCONEQ.NS"",",531552,,,531552,"""531552"","
VASWANI,"""VASWANI.NS"",",531553,,,531553,"""531553"","
VBL,"""VBL.NS"",",531556,,,,""""","
VCL,"""VCL.NS"",",531568,,,531568,"""531568"","
VEDL,"""VEDL.NS"",",531569,,,531569,"""531569"","
VEEDOL,"""VEEDOL.NS"",",531574,,,531574,"""531574"","
VENKEYS,"""VENKEYS.NS"",",531578,,,531578,"""531578"","
VENTIVE,"""VENTIVE.NS"",",531582,,,531582,"""531582"","
VENUSPIPES,"""VENUSPIPES.NS"",",531583,,,531583,"""531583"","
VENUSREM,"""VENUSREM.NS"",",531585,,,531585,"""531585"","
VERANDA,"""VERANDA.NS"",",531591,,,531591,"""531591"","
VERTOZ,"""VERTOZ.NS"",",531592,,,531592,"""531592"","
VESUVIUS,"""VESUVIUS.NS"",",531594,,,531594,"""531594"","
VETO,"""VETO.NS"",",531595,,,,""""","
VGUARD,"""VGUARD.NS"",",531599,,,,""""","
VHL,"""VHL.NS"",",531608,,,531608,"""531608"","
VHLTD,"""VHLTD.NS"",",531609,,,531609,"""531609"","
VIDHIING,"""VIDHIING.NS"",",531613,,,531613,"""531613"","
VIJAYA,"""VIJAYA.NS"",",531616,,,531616,"""531616"","
VIJIFIN,"""VIJIFIN.NS"",",531624,,,,""""","
VIKASECO,"""VIKASECO.NS"",",531626,,,531626,"""531626"","
VIKASLIFE,"""VIKASLIFE.NS"",",531628,,,531628,"""531628"","
VIMTALABS,"""VIMTALABS.NS"",",531633,,,,""""","
VINATIORGA,"""VINATIORGA.NS"",",531635,,,531635,"""531635"","
VINCOFE,"""VINCOFE.NS"",",531637,,,531637,"""531637"","
VINDHYATEL,"""VINDHYATEL.NS"",",531638,,,,""""","
VINEETLAB,"""VINEETLAB.NS"",",531642,,,,""""","
VINNY,"""VINNY.NS"",",531644,,,531644,"""531644"","
VINYLINDIA,"""VINYLINDIA.NS"",",531647,,,531647,"""531647"","
VIPCLOTHNG,"""VIPCLOTHNG.NS"",",531651,,,531651,"""531651"","
VIPIND,"""VIPIND.NS"",",531652,,,531652,"""531652"","
VIPULLTD,"""VIPULLTD.NS"",",531658,,,531658,"""531658"","
VIRINCHI,"""VIRINCHI.NS"",",531661,,,531661,"""531661"","
VISAKAIND,"""VISAKAIND.NS"",",531663,,,531663,"""531663"","
VISASTEEL,"""VISASTEEL.NS"",",531667,,,531667,"""531667"","
VISHNU,"""VISHNU.NS"",",531668,,,531668,"""531668"","
VISHWARAJ,"""VISHWARAJ.NS"",",531671,,,531671,"""531671"","
VIVIDHA,"""VIVIDHA.NS"",",531672,,,531672,"""531672"","
VLEGOV,"""VLEGOV.NS"",",531673,,,531673,"""531673"","
VLSFINANCE,"""VLSFINANCE.NS"",",531677,,,531677,"""531677"","
VMART,"""VMART.NS"",",531681,,,531681,"""531681"","
VMM,"""VMM.NS"",",531686,,,531686,"""531686"","
VOLTAMP,"""VOLTAMP.NS"",",531688,,,531688,"""531688"","
VOLTAS,"""VOLTAS.NS"",",531692,,,531692,"""531692"","
VPRPL,"""VPRPL.NS"",",531694,,,531694,"""531694"","
VRAJ,"""VRAJ.NS"",",531716,,,531716,"""531716"","
VRLLOG,"""VRLLOG.NS"",",531717,,,,""""","
VSSL,"""VSSL.NS"",",531719,,,,""""","
VSTIND,"""VSTIND.NS"",",531723,,,,""""","
VSTL,"""VSTL.NS"",",531726,,,531726,"""531726"","
VSTTILLERS,"""VSTTILLERS.NS"",",531727,,,531727,"""531727"","
VTL,"""VTL.NS"",",531737,,,531737,"""531737"","
WAAREEENER,"""WAAREEENER.NS"",",531739,,,531739,"""531739"","
WAAREEINDO,"""WAAREEINDO.NS"",",531744,,,531744,"""531744"","
WAAREERTL,"""WAAREERTL.NS"",",531746,,,,""""","
WABAG,"""WABAG.NS"",",531752,,,531752,"""531752"","
WALCHANNAG,"""WALCHANNAG.NS"",",531761,,,,""""","
WANBURY,"""WANBURY.NS"",",531762,,,531762,"""531762"","
WCIL,"""WCIL.NS"",",531768,,,,""""","
WEALTH,"""WEALTH.NS"",",531769,,,531769,"""531769"","
WEBELSOLAR,"""WEBELSOLAR.NS"",",531771,,,531771,"""531771"","
WEIZMANIND,"""WEIZMANIND.NS"",",531775,,,531775,"""531775"","
WEL,"""WEL.NS"",",531778,,,531778,"""531778"","
WELCORP,"""WELCORP.NS"",",531779,,,531779,"""531779"","
WELENT,"""WELENT.NS"",",531780,,,531780,"""531780"","
WELINV,"""WELINV.NS"",",531784,,,531784,"""531784"","
WELSPUNLIV,"""WELSPUNLIV.NS"",",531795,,,,""""","
WENDT,"""WENDT.NS"",",531797,,,531797,"""531797"","
WESTLIFE,"""WESTLIFE.NS"",",531802,,,531802,"""531802"","
WEWIN,"""WEWIN.NS"",",531810,,,531810,"""531810"","
WHEELS,"""WHEELS.NS"",",531812,,,531812,"""531812"","
WHIRLPOOL,"""WHIRLPOOL.NS"",",531813,,,531813,"""531813"","
WILLAMAGOR,"""WILLAMAGOR.NS"",",531814,,,531814,"""531814"","
WINDLAS,"""WINDLAS.NS"",",531821,,,531821,"""531821"","
WINDMACHIN,"""WINDMACHIN.NS"",",531822,,,531822,"""531822"","
WINSOME,"""WINSOME.NS"",",531832,,,531832,"""531832"","
WIPL,"""WIPL.NS"",",531834,,,531834,"""531834"","
WIPRO,"""WIPRO.NS"",",531840,,,531840,"""531840"","
WOCKPHARMA,"""WOCKPHARMA.NS"",",531841,,,531841,"""531841"","
WONDERLA,"""WONDERLA.NS"",",531842,,,531842,"""531842"","
WORTH,"""WORTH.NS"",",531845,,,,""""","
WSI,"""WSI.NS"",",531846,,,531846,"""531846"","
WSTCSTPAPR,"""WSTCSTPAPR.NS"",",531847,,,531847,"""531847"","
XCHANGING,"""XCHANGING.NS"",",531859,,,531859,"""531859"","
XELPMOC,"""XELPMOC.NS"",",531861,,,531861,"""531861"","
XPROINDIA,"""XPROINDIA.NS"",",531862,,,531862,"""531862"","
XTGLOBAL,"""XTGLOBAL.NS"",",531867,,,531867,"""531867"","
YAARI,"""YAARI.NS"",",531869,,,531869,"""531869"","
YASHO,"""YASHO.NS"",",531878,,,531878,"""531878"","
YATHARTH,"""YATHARTH.NS"",",531888,,,531888,"""531888"","
YATRA,"""YATRA.NS"",",531889,,,531889,"""531889"","
YESBANK,"""YESBANK.NS"",",531892,,,,""""","
YUKEN,"""YUKEN.NS"",",531893,,,531893,"""531893"","
ZAGGLE,"""ZAGGLE.NS"",",531900,,,531900,"""531900"","
ZEEL,"""ZEEL.NS"",",531902,,,531902,"""531902"","
ZEELEARN,"""ZEELEARN.NS"",",531909,,,531909,"""531909"","
ZEEMEDIA,"""ZEEMEDIA.NS"",",531910,,,531910,"""531910"","
ZENITHEXPO,"""ZENITHEXPO.NS"",",531911,,,531911,"""531911"","
ZENITHSTL,"""ZENITHSTL.NS"",",531913,,,531913,"""531913"","
ZENSARTECH,"""ZENSARTECH.NS"",",531918,,,531918,"""531918"","
ZENTEC,"""ZENTEC.NS"",",531921,,,,""""","
ZFCVINDIA,"""ZFCVINDIA.NS"",",531923,,,531923,"""531923"","
ZIMLAB,"""ZIMLAB.NS"",",531925,,,531925,"""531925"","
ZODIAC,"""ZODIAC.NS"",",531929,,,531929,"""531929"","
ZODIACLOTH,"""ZODIACLOTH.NS"",",531930,,,531930,"""531930"","
ZOTA,"""ZOTA.NS"",",531931,,,531931,"""531931"","
ZUARI,"""ZUARI.NS"",",531936,,,531936,"""531936"","
ZUARIIND,"""ZUARIIND.NS"",",531944,,,531944,"""531944"","
ZYDUSLIFE,"""ZYDUSLIFE.NS"",",531950,,,531950,"""531950"","
ZYDUSWELL,"""ZYDUSWELL.NS"",",531952,,,531952,"""531952"","
,""".NS"",",531959,,,531959,"""531959"","
,""".NS"",",531962,,,531962,"""531962"","
,""".NS"",",531979,,,531979,"""531979"","
,""".NS"",",531960,,,531960,"""531960"","
,""".NS"",",531978,,,,""""","
,""".NS"",",531977,,,531977,"""531977"","
,""".NS"",",531968,,,531968,"""531968"","
,""".NS"",",531980,,,531980,"""531980"","
,""".NS"",",531982,,,531982,"""531982"","
,""".NS"",",531991,,,531991,"""531991"","
,""".NS"",",531994,,,531994,"""531994"","
,""".NS"",",531996,,,531996,"""531996"","
,""".NS"",",531997,,,531997,"""531997"","
,""".NS"",",532001,,,532001,"""532001"","
,""".NS"",",532005,,,532005,"""532005"","
,""".NS"",",532007,,,532007,"""532007"","
,""".NS"",",532011,,,532011,"""532011"","
,""".NS"",",532015,,,532015,"""532015"","
,""".NS"",",532016,,,532016,"""532016"","
,""".NS"",",532019,,,532019,"""532019"","
,""".NS"",",532022,,,,""""","
,""".NS"",",532029,,,,""""","
,""".NS"",",532035,,,532035,"""532035"","
,""".NS"",",532039,,,532039,"""532039"","
,""".NS"",",532041,,,532041,"""532041"","
,""".NS"",",532042,,,532042,"""532042"","
,""".NS"",",532051,,,,""""","
,""".NS"",",532053,,,532053,"""532053"","
,""".NS"",",532054,,,,""""","
,""".NS"",",532056,,,532056,"""532056"","
,""".NS"",",532057,,,532057,"""532057"","
,""".NS"",",532067,,,532067,"""532067"","
,""".NS"",",532070,,,532070,"""532070"","
,""".NS"",",532072,,,532072,"""532072"","
,""".NS"",",532090,,,532090,"""532090"","
,""".NS"",",532092,,,532092,"""532092"","
,""".NS"",",532100,,,532100,"""532100"","
,""".NS"",",532102,,,532102,"""532102"","
,""".NS"",",532113,,,532113,"""532113"","
,""".NS"",",532123,,,532123,"""532123"","
,""".NS"",",532124,,,532124,"""532124"","
,""".NS"",",532131,,,532131,"""532131"","
,""".NS"",",532134,,,,""""","
,""".NS"",",532139,,,532139,"""532139"","
,""".NS"",",532140,,,532140,"""532140"","
,""".NS"",",532141,,,,""""","
,""".NS"",",532143,,,,""""","
,""".NS"",",532144,,,,""""","
,""".NS"",",532145,,,532145,"""532145"","
,""".NS"",",532149,,,,""""","
,""".NS"",",532150,,,,""""","
,""".NS"",",532154,,,532154,"""532154"","
,""".NS"",",532155,,,,""""","
,""".NS"",",532156,,,,""""","
,""".NS"",",532159,,,532159,"""532159"","
,""".NS"",",532160,,,532160,"""532160"","
,""".NS"",",532162,,,,""""","
,""".NS"",",532163,,,,""""","
,""".NS"",",532164,,,532164,"""532164"","
,""".NS"",",532172,,,,""""","
,""".NS"",",532173,,,,""""","
,""".NS"",",532174,,,,""""","
,""".NS"",",532175,,,,""""","
,""".NS"",",532178,,,,""""","
,""".NS"",",532180,,,,""""","
,""".NS"",",532181,,,,""""","
,""".NS"",",532183,,,532183,"""532183"","
,""".NS"",",532187,,,,""""","
,""".NS"",",532189,,,,""""","
,""".NS"",",532209,,,,""""","
,""".NS"",",532210,,,,""""","
,""".NS"",",532212,,,,""""","
,""".NS"",",532215,,,,""""","
,""".NS"",",532216,,,,""""","
,""".NS"",",532217,,,532217,"""532217"","
,""".NS"",",532218,,,,""""","
,""".NS"",",532219,,,,""""","
,""".NS"",",532221,,,,""""","
,""".NS"",",532230,,,532230,"""532230"","
,""".NS"",",532234,,,,""""","
,""".NS"",",532240,,,,""""","
,""".NS"",",532256,,,,""""","
,""".NS"",",532259,,,,""""","
,""".NS"",",532268,,,,""""","
,""".NS"",",532271,,,,""""","
,""".NS"",",532275,,,532275,"""532275"","
,""".NS"",",532281,,,,""""","
,""".NS"",",532284,,,532284,"""532284"","
,""".NS"",",532285,,,,""""","
,""".NS"",",532286,,,,""""","
,""".NS"",",532290,,,,""""","
,""".NS"",",532296,,,,""""","
,""".NS"",",532300,,,,""""","
,""".NS"",",532303,,,532303,"""532303"","
,""".NS"",",532304,,,532304,"""532304"","
,""".NS"",",532305,,,,""""","
,""".NS"",",532309,,,,""""","
,""".NS"",",532310,,,,""""","
,""".NS"",",532313,,,,""""","
,""".NS"",",532315,,,532315,"""532315"","
,""".NS"",",532320,,,532320,"""532320"","
,""".NS"",",532321,,,,""""","
,""".NS"",",532323,,,532323,"""532323"","
,""".NS"",",532324,,,,""""","
,""".NS"",",532326,,,,""""","
,""".NS"",",532329,,,532329,"""532329"","
,""".NS"",",532331,,,,""""","
,""".NS"",",532332,,,,""""","
,""".NS"",",532333,,,532333,"""532333"","
,""".NS"",",532334,,,532334,"""532334"","
,""".NS"",",532335,,,,""""","
,""".NS"",",532339,,,,""""","
,""".NS"",",532340,,,532340,"""532340"","
,""".NS"",",532341,,,,""""","
,""".NS"",",532343,,,,""""","
,""".NS"",",532344,,,532344,"""532344"","
,""".NS"",",532345,,,,""""","
,""".NS"",",532348,,,,""""","
,""".NS"",",532349,,,,""""","
,""".NS"",",532350,,,532350,"""532350"","
,""".NS"",",532351,,,,""""","
,""".NS"",",532354,,,532354,"""532354"","
,""".NS"",",532355,,,532355,"""532355"","
,""".NS"",",532356,,,,""""","
,""".NS"",",532357,,,,""""","
,""".NS"",",532359,,,532359,"""532359"","
,""".NS"",",532362,,,532362,"""532362"","
,""".NS"",",532365,,,,""""","
,""".NS"",",532366,,,,""""","
,""".NS"",",532369,,,,""""","
,""".NS"",",532370,,,,""""","
,""".NS"",",532371,,,,""""","
,""".NS"",",532372,,,,""""","
,""".NS"",",532373,,,532373,"""532373"","
,""".NS"",",532374,,,,""""","
,""".NS"",",532375,,,,""""","
,""".NS"",",532376,,,,""""","
,""".NS"",",532378,,,532378,"""532378"","
,""".NS"",",532379,,,532379,"""532379"","
,""".NS"",",532380,,,532380,"""532380"","
,""".NS"",",532382,,,,""""","
,""".NS"",",532384,,,532384,"""532384"","
,""".NS"",",532386,,,,""""","
,""".NS"",",532387,,,,""""","
,""".NS"",",532388,,,,""""","
,""".NS"",",532390,,,,""""","
,""".NS"",",532392,,,,""""","
,""".NS"",",532395,,,,""""","
,""".NS"",",532397,,,532397,"""532397"","
,""".NS"",",532398,,,,""""","
,""".NS"",",532400,,,,""""","
,""".NS"",",532402,,,532402,"""532402"","
,""".NS"",",532404,,,532404,"""532404"","
,""".NS"",",532406,,,,""""","
,""".NS"",",532407,,,,""""","
,""".NS"",",532408,,,,""""","
,""".NS"",",532410,,,532410,"""532410"","
,""".NS"",",532413,,,,""""","
,""".NS"",",532416,,,,""""","
,""".NS"",",532419,,,,""""","
,""".NS"",",532424,,,,""""","
,""".NS"",",532425,,,532425,"""532425"","
,""".NS"",",532430,,,,""""","
,""".NS"",",532432,,,,""""","
,""".NS"",",532435,,,532435,"""532435"","
,""".NS"",",532439,,,,""""","
,""".NS"",",532440,,,,""""","
,""".NS"",",532443,,,,""""","
,""".NS"",",532444,,,532444,"""532444"","
,""".NS"",",532454,,,,""""","
,""".NS"",",532455,,,532455,"""532455"","
,""".NS"",",532456,,,,""""","
,""".NS"",",532457,,,,""""","
,""".NS"",",532460,,,,""""","
,""".NS"",",532461,,,,""""","
,""".NS"",",532466,,,,""""","
,""".NS"",",532467,,,532467,"""532467"","
,""".NS"",",532468,,,532468,"""532468"","
,""".NS"",",532475,,,,""""","
,""".NS"",",532477,,,,""""","
,""".NS"",",532478,,,,""""","
,""".NS"",",532481,,,,""""","
,""".NS"",",532482,,,,""""","
,""".NS"",",532483,,,,""""","
,""".NS"",",532485,,,532485,"""532485"","
,""".NS"",",532486,,,,""""","
,""".NS"",",532488,,,,""""","
,""".NS"",",532493,,,,""""","
,""".NS"",",532497,,,,""""","
,""".NS"",",532500,,,,""""","
,""".NS"",",532503,,,532503,"""532503"","
,""".NS"",",532504,,,,""""","
,""".NS"",",532505,,,,""""","
,""".NS"",",532507,,,,""""","
,""".NS"",",532508,,,,""""","
,""".NS"",",532509,,,,""""","
,""".NS"",",532513,,,,""""","
,""".NS"",",532514,,,,""""","
,""".NS"",",532515,,,,""""","
,""".NS"",",532521,,,,""""","
,""".NS"",",532522,,,,""""","
,""".NS"",",532523,,,,""""","
,""".NS"",",532524,,,,""""","
,""".NS"",",532525,,,,""""","
,""".NS"",",532527,,,,""""","
,""".NS"",",532528,,,,""""","
,""".NS"",",532529,,,,""""","
,""".NS"",",532531,,,,""""","
,""".NS"",",532532,,,532532,"""532532"","
,""".NS"",",532538,,,,""""","
,""".NS"",",532539,,,,""""","
,""".NS"",",532540,,,,""""","
,""".NS"",",532541,,,,""""","
,""".NS"",",532543,,,,""""","
,""".NS"",",532548,,,,""""","
,""".NS"",",532553,,,,""""","
,""".NS"",",532555,,,,""""","
,""".NS"",",532604,,,,""""","
,""".NS"",",532605,,,,""""","
,""".NS"",",532610,,,,""""","
,""".NS"",",532612,,,,""""","
,""".NS"",",532613,,,,""""","
,""".NS"",",532614,,,,""""","
,""".NS"",",532616,,,,""""","
,""".NS"",",532621,,,532621,"""532621"","
,""".NS"",",532624,,,,""""","
,""".NS"",",532626,,,,""""","
,""".NS"",",532627,,,,""""","
,""".NS"",",532628,,,,""""","
,""".NS"",",532630,,,,""""","
,""".NS"",",532633,,,,""""","
,""".NS"",",532636,,,,""""","
,""".NS"",",532637,,,,""""","
,""".NS"",",532638,,,,""""","
,""".NS"",",532640,,,,""""","
,""".NS"",",532641,,,,""""","
,""".NS"",",532642,,,,""""","
,""".NS"",",532644,,,,""""","
,""".NS"",",532645,,,532645,"""532645"","
,""".NS"",",532648,,,,""""","
,""".NS"",",532649,,,,""""","
,""".NS"",",532650,,,,""""","
,""".NS"",",532651,,,,""""","
,""".NS"",",532652,,,,""""","
,""".NS"",",532654,,,,""""","
,""".NS"",",532656,,,532656,"""532656"","
,""".NS"",",532661,,,,""""","
,""".NS"",",532662,,,,""""","
,""".NS"",",532663,,,,""""","
,""".NS"",",532666,,,,""""","
,""".NS"",",532667,,,,""""","
,""".NS"",",532668,,,,""""","
,""".NS"",",532670,,,,""""","
,""".NS"",",532673,,,,""""","
,""".NS"",",532674,,,,""""","
,""".NS"",",532676,,,532676,"""532676"","
,""".NS"",",532683,,,,""""","
,""".NS"",",532684,,,,""""","
,""".NS"",",532686,,,,""""","
,""".NS"",",532687,,,,""""","
,""".NS"",",532689,,,,""""","
,""".NS"",",532694,,,,""""","
,""".NS"",",532695,,,,""""","
,""".NS"",",532696,,,532696,"""532696"","
,""".NS"",",532698,,,,""""","
,""".NS"",",532699,,,,""""","
,""".NS"",",532700,,,,""""","
,""".NS"",",532701,,,532701,"""532701"","
,""".NS"",",532702,,,,""""","
,""".NS"",",532705,,,,""""","
,""".NS"",",532707,,,,""""","
,""".NS"",",532708,,,,""""","
,""".NS"",",532710,,,,""""","
,""".NS"",",532712,,,532712,"""532712"","
,""".NS"",",532713,,,,""""","
,""".NS"",",532714,,,,""""","
,""".NS"",",532716,,,,""""","
,""".NS"",",532717,,,,""""","
,""".NS"",",532719,,,,""""","
,""".NS"",",532720,,,,""""","
,""".NS"",",532721,,,,""""","
,""".NS"",",532722,,,,""""","
,""".NS"",",532723,,,532723,"""532723"","
,""".NS"",",532725,,,,""""","
,""".NS"",",532726,,,,""""","
,""".NS"",",532728,,,,""""","
,""".NS"",",532729,,,,""""","
,""".NS"",",532730,,,,""""","
,""".NS"",",532732,,,,""""","
,""".NS"",",532733,,,,""""","
,""".NS"",",532734,,,,""""","
,""".NS"",",532735,,,,""""","
,""".NS"",",532737,,,,""""","
,""".NS"",",532738,,,,""""","
,""".NS"",",532740,,,,""""","
,""".NS"",",532741,,,,""""","
,""".NS"",",532742,,,532742,"""532742"","
,""".NS"",",532744,,,532744,"""532744"","
,""".NS"",",532745,,,532745,"""532745"","
,""".NS"",",532748,,,,""""","
,""".NS"",",532749,,,,""""","
,""".NS"",",532754,,,,""""","
,""".NS"",",532755,,,,""""","
,""".NS"",",532756,,,,""""","
,""".NS"",",532757,,,,""""","
,""".NS"",",532759,,,,""""","
,""".NS"",",532761,,,,""""","
,""".NS"",",532762,,,,""""","
,""".NS"",",532764,,,,""""","
,""".NS"",",532766,,,532766,"""532766"","
,""".NS"",",532767,,,,""""","
,""".NS"",",532768,,,,""""","
,""".NS"",",532771,,,,""""","
,""".NS"",",532772,,,,""""","
,""".NS"",",532773,,,,""""","
,""".NS"",",532774,,,,""""","
,""".NS"",",532775,,,,""""","
,""".NS"",",532776,,,,""""","
,""".NS"",",532777,,,,""""","
,""".NS"",",532779,,,,""""","
,""".NS"",",532780,,,,""""","
,""".NS"",",532782,,,,""""","
,""".NS"",",532783,,,,""""","
,""".NS"",",532784,,,,""""","
,""".NS"",",532785,,,,""""","
,""".NS"",",532790,,,,""""","
,""".NS"",",532794,,,,""""","
,""".NS"",",532795,,,,""""","
,""".NS"",",532796,,,,""""","
,""".NS"",",532797,,,,""""","
,""".NS"",",532798,,,,""""","
,""".NS"",",532799,,,,""""","
,""".NS"",",532801,,,,""""","
,""".NS"",",532804,,,,""""","
,""".NS"",",532805,,,,""""","
,""".NS"",",532806,,,532806,"""532806"","
,""".NS"",",532807,,,,""""","
,""".NS"",",532808,,,,""""","
,""".NS"",",532809,,,,""""","
,""".NS"",",532810,,,,""""","
,""".NS"",",532811,,,,""""","
,""".NS"",",532812,,,,""""","
,""".NS"",",532814,,,,""""","
,""".NS"",",532815,,,,""""","
,""".NS"",",532817,,,,""""","
,""".NS"",",532820,,,532820,"""532820"","
